,01:00:19,26.3,29933,15537,32088,19151,31453,8909,26227,6806,8394,6151,8404,8437,18222,7277,28947,3125,23948,1472,14068,1450,35100,17118,43918,18921,28067,8149,23984,20877,4877,1179,6802,1097,43190,13877,34572,6458,10938,1370,7728,1894,22817,3862,25553,3308,13351,2696,25564,7735,28112,7353,25341,6550,14408,2447,21673,3206,16359,2004,3168,2201,6319,1544,477,1658,10245,1246,1208,1080,16227,2123,2920,2406,260,27,2,99,2,133,59,441,110,860,197,1189,379,4080,780,5867,1681,14361,2630,28486,5452,44871,5654,55252
,01:00:35,26.3,29265,15529,32021,18826,31597,8985,27177,6933,8435,6065,8339,8134,18384,7254,29244,3178,23677,1501,14100,1484,35644,17025,43384,18798,28526,8112,24099,20859,5004,1147,6790,1104,43360,13223,34302,6386,11065,1381,7740,1864,22366,3869,25539,3199,13171,2749,26293,8029,28064,7434,25659,6464,14480,2341,21670,3246,16541,2089,3165,2255,6300,1574,516,1653,10134,1220,1205,1042,16422,2128,3010,2378,258,40,46,95,6,167,43,469,92,864,182,1249,370,4067,776,6021,1651,14365,2725,28985,5330,45771,5626,56101
,01:00:51,26.3,29452,15280,32121,19179,31728,9168,27390,7004,8490,5958,8184,8342,18659,7564,28998,3236,24167,1464,13955,1468,35819,17386,42882,18892,29732,8029,23964,21263,5088,1135,6798,1131,42770,13040,34741,6534,11161,1328,7818,1878,22367,3802,26233,3224,13250,2737,25829,7787,28264,7362,25441,6602,14470,2361,21698,3291,16489,2115,3105,2315,6282,1547,520,1684,10191,1267,1178,1070,16368,2082,3020,2375,275,43,2,85,30,192,65,474,99,846,189,1153,346,4069,799,5773,1704,14334,2668,28755,5462,45313,5581,55313
,01:01:07,26.3,29085,15629,32528,19247,31128,8977,27051,7133,8672,6193,8401,8344,18398,7324,29052,3202,23779,1497,13837,1397,35100,17364,45058,18906,28991,8061,24380,21121,4994,1177,6862,1117,43061,12829,35308,6467,11148,1402,7856,1915,22555,3943,26041,3277,13302,2749,26386,7896,27586,7411,25529,6620,14431,2405,21431,3242,16697,2168,3235,2260,6335,1495,460,1637,10262,1285,1216,1034,16123,2084,3018,2432,245,31,5,115,58,165,41,457,91,869,186,1200,366,4042,791,5860,1694,14290,2640,28629,5372,45508,5561,54686
,01:01:23,26.3,29403,15902,32034,19241,31717,9121,27232,7085,8452,6232,8476,8401,18548,7649,29106,3163,24131,1511,13987,1479,36034,17336,43526,19271,29466,7734,24405,21002,5160,1154,6868,1123,43407,12739,34791,6565,11207,1363,7827,1923,21797,3882,25841,3209,13180,2719,26347,7805,28016,7463,25354,6631,14922,2380,21705,3223,16513,2084,3154,2264,6404,1565,510,1673,10410,1270,1220,1047,16480,2134,3101,2395,264,26,25,100,25,182,68,451,64,882,180,1134,374,4090,783,5818,1701,14576,2661,28972,5284,45660,5548,55651
,01:01:39,26.3,28623,16012,31798,19134,31867,8866,26904,7093,8751,6120,8516,8336,18298,7573,28800,3232,24747,1507,14171,1459,35811,17522,44266,19202,29842,8044,23834,21167,5241,1185,7022,1118,42343,12878,34727,6502,11253,1396,7854,1866,22519,3875,25837,3277,13375,2659,26295,7945,28309,7615,26234,6643,14581,2352,21907,3309,16811,2078,3268,2270,6552,1577,510,1693,10372,1301,1193,1052,16408,2128,3102,2344,281,42,0,73,36,152,43,457,64,879,164,1158,361,4096,748,5928,1702,14369,2673,28695,5225,45265,5516,54045
,01:01:55,26.3,29073,16055,32446,19134,31904,9280,27349,7159,8627,6285,8586,8376,18377,7437,28859,3232,24731,1560,13899,1480,36417,17850,42856,18779,30243,7727,24200,21177,5283,1266,6789,1083,42934,12996,34640,6551,11337,1381,7847,1890,22594,3824,26211,3318,13457,2729,26640,7951,28523,7435,25835,6680,14910,2386,22092,3221,16705,2187,3217,2290,6480,1592,493,1661,10110,1269,1229,1077,16667,2090,3179,2473,236,22,0,133,58,140,51,418,86,841,190,1169,375,4159,766,5941,1752,13941,2659,28548,5218,44991,5542,54118
,01:02:11,26.3,29552,16044,32709,19260,31949,9029,27416,6903,8824,6287,8703,8521,18437,7633,28839,3254,24577,1503,13767,1507,35778,17809,43202,18871,30191,8056,24388,20944,5240,1224,6892,1150,43406,13312,35515,6566,11529,1383,7992,1925,22620,3933,26288,3322,13434,2753,26622,8035,28514,7691,25887,6738,14867,2426,21935,3246,16621,2130,3272,2300,6519,1590,520,1715,10583,1268,1215,1034,16643,2115,3134,2449,228,64,40,97,35,165,56,472,113,832,179,1193,390,4088,747,5828,1708,14492,2669,28749,5273,45508,5563,54742
,01:02:27,26.4,29274,16027,32056,19334,32146,9426,27161,6984,8762,6186,8670,8539,18538,7612,28835,3274,24762,1509,13790,1462,36052,17677,44155,19320,30303,8402,24413,21000,5323,1234,6800,1160,43723,13895,35455,6617,11344,1391,7910,1906,22757,4013,25680,3294,13930,2785,26790,7977,28459,7448,25907,6921,15130,2449,22069,3216,17335,2148,3234,2313,6538,1619,467,1741,10455,1268,1257,1089,17011,2178,3164,2436,269,15,31,116,19,138,40,486,100,888,163,1156,416,4080,807,5859,1624,14396,2638,28858,5221,44466,5439,54832
,01:02:43,26.4,29742,16014,32625,19196,31686,9327,27338,7370,8788,6297,8760,8631,18726,7597,28166,3313,24592,1531,13818,1525,36390,17754,43810,19150,30025,8231,24472,20996,5440,1215,6832,1140,44085,14121,35134,6611,11441,1341,7974,1970,23062,3863,25572,3369,13290,2667,26673,8130,28797,7589,25542,6726,14875,2407,21951,3295,17101,2162,3179,2315,6599,1612,567,1792,10510,1212,1247,1069,16734,2242,3158,2500,311,41,2,84,45,164,38,425,131,854,179,1175,382,4030,804,5867,1738,14421,2678,28487,5299,45700,5259,55308
,01:02:59,26.4,29888,15923,32318,19205,31630,9364,27076,7194,8756,6277,8844,8679,18858,7841,28396,3189,24031,1532,14169,1477,36914,17601,44238,19160,30569,8171,24652,21318,5333,1227,6798,1165,43585,14468,35472,6551,11383,1403,7782,1948,23366,4003,26417,3334,13468,2711,26807,7953,28975,7529,25224,6645,14811,2451,22239,3231,17175,2159,3342,2314,6723,1607,479,1688,10487,1261,1244,1087,16771,2224,3218,2414,270,39,47,117,29,189,66,426,82,867,175,1166,379,4108,748,5845,1685,14094,2668,28345,5174,45002,5443,54541
,01:03:15,26.4,28675,15973,32535,19276,33216,9164,27618,7160,8856,6331,8937,8530,18684,7856,29018,3281,25219,1553,14150,1504,36997,17541,43986,19488,30587,8207,24823,21761,5334,1278,6734,1187,44034,13892,35709,6778,11467,1369,7787,1989,23192,3954,25962,3342,13683,2730,26689,8085,28301,7524,25077,6831,14910,2481,22104,3279,17478,2192,3321,2333,6739,1557,549,1715,10747,1263,1275,1072,17111,2229,3260,2518,270,53,24,112,53,164,46,425,86,866,192,1204,347,4121,763,5908,1650,14317,2713,29202,5135,46001,5408,53970
,01:03:31,26.4,29986,16152,32452,19539,32593,9235,27473,7224,8887,6393,8929,8565,18925,7872,27939,3332,24808,1551,14437,1469,36013,17801,43888,18775,30099,8003,24630,20919,5302,1239,6842,1131,43764,13321,35908,6769,11541,1371,7995,1973,23144,3992,26229,3193,13748,2772,26774,8155,28941,7674,25429,6846,15139,2435,22431,3391,17125,2193,3263,2353,6660,1617,519,1785,10846,1278,1267,1093,16856,2324,3313,2477,283,42,42,99,5,136,36,471,73,894,166,1183,406,4061,761,5865,1692,14490,2658,28611,5272,45595,5401,54678
,01:03:47,26.4,29292,16152,32357,19308,32285,9178,27779,7261,8959,6379,8936,8767,19067,7764,27869,3324,25277,1617,14530,1536,36653,17831,44153,19802,30501,8241,24986,21606,5368,1229,6822,1148,43499,13268,35906,6843,11474,1372,8109,1969,23075,3934,26200,3348,13644,2763,27406,8263,28787,7573,25548,6755,15120,2498,22579,3255,17256,2268,3364,2362,6735,1566,514,1774,10684,1273,1282,1117,17120,2243,3276,2441,248,33,25,105,31,125,31,443,99,872,170,1194,381,4189,790,5870,1703,14116,2648,28672,5213,45226,5252,54847
,01:04:03,26.4,29327,16216,32102,19336,31785,9630,27266,7359,8922,6409,8888,8664,19267,7853,28330,3342,25347,1514,14409,1491,37211,18039,44057,19590,30091,8254,25211,21620,5381,1221,6731,1135,43756,13118,35885,6759,11624,1397,8050,1980,23165,4051,25870,3328,13747,2747,26945,8289,29106,7706,25454,6828,15303,2508,22143,3316,17214,2189,3298,2378,6719,1610,499,1777,11025,1282,1286,1084,17122,2178,3301,2512,219,42,56,115,10,144,0,435,75,830,172,1165,375,4097,808,5911,1690,14327,2643,28766,5225,45910,5227,55212
,01:04:19,26.4,30028,16077,32709,19749,32566,9162,27791,7280,9161,6636,8869,9027,19052,7862,28066,3338,25133,1592,14222,1540,37273,18007,44388,19722,30613,8231,25306,21452,5445,1188,6839,1171,43498,13275,35582,6811,11686,1365,8078,1958,23003,3981,26334,3351,13698,2794,27374,8086,29071,7564,25341,6840,15218,2489,22733,3345,17381,2248,3415,2419,6929,1677,495,1720,10676,1252,1287,1119,17343,2267,3304,2483,281,16,62,100,14,156,36,453,110,858,148,1188,403,4107,795,5885,1660,14459,2644,29332,5092,45460,5198,55188
,01:04:35,26.4,29797,16281,33057,19745,32553,9558,27595,7276,9038,6524,8936,8797,19181,7896,28276,3340,25241,1553,14320,1530,37203,17749,44748,19625,30013,8530,25086,21740,5405,1252,6987,1188,44252,13342,36155,6814,11769,1430,8277,1968,23531,4006,26609,3224,13863,2852,27200,8237,28566,7726,25139,6856,15246,2491,22747,3375,17576,2265,3347,2371,6835,1610,493,1799,10665,1303,1299,1093,17326,2318,3313,2492,230,0,41,134,57,176,41,436,98,901,152,1186,384,4043,769,5891,1706,14292,2551,28783,5118,44934,5262,54533
,01:04:51,26.4,30479,16231,33024,19896,31960,9633,27867,7326,9063,6434,8915,8963,18813,8086,28498,3345,24697,1500,14532,1480,37538,18033,44551,19271,31067,8511,25184,21602,5497,1289,6935,1147,44181,13704,35483,6692,11774,1385,8194,2002,23109,4133,25590,3396,13966,2800,27424,8264,29365,7670,25039,6867,15280,2484,22590,3352,17700,2247,3368,2397,6891,1612,504,1779,11007,1313,1298,1123,17651,2324,3345,2540,278,20,33,74,59,121,19,464,61,875,191,1187,382,4087,808,5911,1724,14630,2624,28946,5053,45018,5203,54645
,01:05:07,26.4,30354,16289,33126,19881,32225,9614,28193,7397,9233,6618,9025,8947,19199,7887,28502,3443,25443,1519,14745,1493,37461,18340,44892,19874,30455,8214,25230,21492,5376,1239,7049,1162,44039,14041,35466,6812,12085,1398,8300,2004,23817,4127,26038,3401,13774,2886,27458,8390,28744,7855,25298,6864,15268,2490,22841,3356,17836,2272,3413,2383,7020,1618,530,1782,11032,1269,1305,1125,17482,2364,3342,2579,270,21,13,78,36,198,70,451,71,876,166,1168,400,4053,776,6041,1730,14240,2627,28401,5068,46032,5157,53423
,01:05:23,26.4,30021,16264,33305,19560,33254,9698,28526,7241,8865,6457,9194,9111,19171,7972,28389,3430,25272,1588,15042,1542,37845,17623,45651,19573,31147,8566,25639,21796,5311,1233,7020,1139,44295,14580,36341,6918,11734,1407,8430,2002,23655,4128,25749,3357,14389,2840,27848,8282,29295,7747,25641,6853,15497,2524,22712,3413,17863,2293,3434,2433,6872,1682,523,1767,10962,1304,1322,1096,17754,2302,3336,2600,256,34,4,60,26,159,34,471,93,891,200,1184,374,4132,781,5909,1644,14440,2661,28122,5080,45128,5107,54049
,01:05:39,26.4,30212,15905,32812,19928,32701,9745,28549,7557,9236,6573,9150,9268,19293,7933,28688,3406,24863,1577,14780,1566,37308,18058,44959,19521,30922,8151,25610,21819,5426,1273,6928,1114,44032,14723,36604,6782,11847,1424,8072,2016,23449,4189,26930,3463,14624,2850,27419,8390,29157,7756,25551,6960,15566,2472,23054,3464,17762,2286,3469,2419,6995,1621,472,1780,11204,1295,1316,1121,17574,2343,3340,2542,293,45,47,136,9,158,35,426,78,888,203,1166,364,4045,758,5980,1682,14361,2623,28860,5067,45421,5091,54779
,01:05:55,26.4,30818,16436,33556,20017,32357,9422,27698,7303,9249,6660,9260,9182,18711,8000,28596,3384,25511,1552,14990,1548,37497,18218,44639,19622,31084,8456,25684,22005,5446,1299,7102,1172,44204,14501,36565,6821,11964,1453,8306,1974,23662,4055,26528,3331,14353,2803,27686,8327,29363,7807,25764,7032,15426,2536,22873,3390,17793,2297,3389,2406,7042,1681,554,1793,11022,1376,1336,1079,17755,2320,3387,2565,264,22,13,97,53,126,49,413,91,892,162,1163,369,3914,779,5877,1753,14311,2642,28844,5145,45321,5067,54749
,01:06:11,26.4,29991,16399,33224,19845,32299,9736,28172,7346,9254,6560,9412,9126,19446,8209,29197,3484,25688,1604,15141,1501,37405,18361,45741,19959,31106,8450,25383,21791,5416,1280,7159,1163,44588,13847,36048,6869,11590,1497,8604,2016,23766,4132,26061,3423,14721,2907,27855,8243,29315,7773,25217,7078,15578,2545,22895,3462,18074,2367,3538,2474,7049,1653,522,1816,11332,1344,1323,1141,17750,2334,3339,2589,237,26,29,111,20,166,46,446,90,876,179,1178,345,4102,812,5947,1699,14475,2624,29022,5005,45125,5031,54285
,01:06:27,26.4,30148,17000,33423,19955,32845,9342,29018,7500,9167,6595,9360,9235,19323,8057,28839,3420,25561,1594,15037,1529,37339,18364,45176,19446,32263,8755,25630,22050,5437,1241,7221,1202,44029,13748,36096,6962,12067,1416,8640,2060,23537,4144,26229,3321,14335,2898,28263,8401,29010,7728,25472,6966,15496,2550,23079,3434,18242,2274,3423,2485,7042,1650,542,1863,11563,1351,1333,1102,17933,2324,3342,2641,281,74,7,98,10,162,34,475,105,836,154,1155,351,4061,758,5843,1737,14487,2702,28065,5056,44916,5083,54859
,01:06:43,26.4,29893,16690,32823,20049,32944,9531,28594,7469,9300,6635,9414,9151,19229,8055,28654,3432,25490,1574,15153,1554,37309,17959,45419,20028,23267,8477,25855,22184,5466,1233,7093,1187,44763,13564,36417,6991,11965,1402,8510,2073,23887,4119,26744,3360,14365,2925,27792,8406,29180,8054,25771,6918,15674,2593,23275,3519,18288,2326,3468,2487,7034,1649,560,1794,11490,1382,1319,1102,17780,2363,3342,2646,252,3,47,138,48,193,11,473,67,903,181,1183,348,4075,791,5968,1691,14055,2622,28821,5015,45672,5058,54465
,01:06:59,26.4,30930,16564,33170,19943,33070,9740,28505,7379,9449,6693,9475,9155,19085,7999,29364,3407,25329,1571,15310,1585,37267,18002,45243,20104,30278,8789,25966,21928,5509,1267,7282,1175,44862,13709,36764,6974,12141,1488,8589,2083,24029,4126,27164,3307,14298,2927,28100,8349,29610,7893,25608,6952,15693,2611,23087,3478,18176,2286,3514,2458,7268,1672,547,1860,11279,1382,1377,1162,18337,2314,3421,2549,235,43,21,99,35,136,80,455,127,879,181,1173,385,4045,761,5907,1702,14359,2600,28456,4881,45172,4962,53732
,01:07:15,26.4,30338,16459,33506,20091,32763,9716,28755,7493,9535,6745,9155,9169,19702,8183,29545,3405,25404,1593,15496,1532,37758,18342,44386,20163,24016,8306,25645,22266,5534,1302,7294,1230,44821,13651,36104,7023,12157,1468,8622,2074,24150,4200,26935,3403,14103,2921,28333,8517,29984,8061,25674,7042,15556,2565,23195,3525,18391,2359,3557,2431,7195,1725,532,1822,11506,1344,1338,1146,18163,2370,3457,2674,216,63,21,106,69,133,58,460,99,837,174,1164,387,4047,772,5925,1674,14317,2641,28713,4976,45130,4891,54726
,01:07:31,26.4,30632,16191,33118,20188,32920,9834,28656,7530,9526,6761,9247,9061,19612,8186,29772,3407,25968,1635,15225,1565,37874,18474,45361,20213,23960,8672,25498,21908,5533,1285,7283,1202,45593,13729,36665,7138,12048,1425,8701,2052,24446,4263,27192,3392,14443,2956,28051,8501,29560,7834,25512,6969,15785,2590,23489,3567,17946,2225,3553,2467,7154,1727,540,1861,11431,1345,1380,1141,18425,2434,3458,2671,212,28,46,76,26,158,41,450,96,841,162,1168,361,4073,791,5824,1712,14401,2657,28595,4990,45462,4959,55321
,01:07:47,26.5,30469,16743,33513,20271,33530,9406,28584,7581,9367,6939,9429,9106,19515,8196,29612,3520,25887,1622,14936,1513,37724,18655,45662,20218,23597,8603,26114,21960,5651,1296,7390,1216,45298,14366,36631,6999,12185,1448,8705,2103,24314,4185,26709,3280,14452,2890,28406,8500,29723,8104,25594,7131,15666,2628,23119,3444,18540,2384,3543,2465,7293,1697,529,1841,11396,1419,1354,1118,18108,2384,3469,2662,227,27,13,91,0,159,24,449,116,862,191,1189,374,3981,765,5867,1724,14403,2668,28331,4929,45218,4931,54806
,01:08:03,26.5,30913,16598,33318,20080,33065,9577,29378,7505,9686,6866,9465,9333,19733,8340,29909,3512,25898,1617,15076,1571,37669,18170,45480,20000,32231,8772,25919,22007,5544,1296,7470,1194,44736,14589,37525,6977,12051,1475,8880,2071,24337,4181,26856,3457,14590,2936,28566,8564,30079,8065,25816,7076,16026,2634,23364,3541,18648,2414,3616,2508,7364,1713,560,1831,11808,1394,1368,1141,18615,2380,3508,2686,245,4,18,111,27,179,68,469,100,893,149,1175,367,3942,781,5835,1687,14183,2630,28540,4880,45378,4960,54266
,01:08:19,26.5,30177,16854,33100,20092,33975,9545,28710,7670,9774,6853,9295,9287,19702,8226,29777,3465,25750,1609,15379,1578,38226,18744,45032,20173,22327,8663,26256,21886,5784,1340,7546,1210,44516,14582,36390,7103,12337,1498,8952,2099,24377,4274,27610,3498,14368,2922,29281,8500,29639,8039,25895,7162,15993,2669,23574,3495,18646,2417,3558,2523,7404,1729,525,1856,11936,1424,1399,1159,18937,2383,3426,2710,264,58,52,122,23,133,12,440,122,882,179,1159,380,4094,794,5887,1749,14362,2713,28546,4904,45550,4867,54880
,01:08:35,26.5,30723,16734,33339,20835,32873,9684,28835,7562,9802,6922,9465,9245,19297,8312,30339,3527,26162,1635,15377,1562,38184,18501,44889,19966,32282,8836,26118,22861,5659,1298,7399,1226,45373,15209,36767,7094,11988,1443,8943,2080,24349,4197,27041,3415,14626,2977,27718,8418,29652,8213,25760,7015,16302,2644,23867,3524,19359,2407,3647,2501,7379,1760,509,1840,11724,1384,1374,1153,18330,2405,3521,2692,244,44,39,116,5,149,54,413,99,887,165,1185,367,4125,793,5857,1722,14518,2592,28957,4788,45770,4879,54926
,01:08:51,26.5,31017,16844,32855,20549,33694,9623,29195,7477,9835,6968,9567,9274,19525,8389,30695,3514,26006,1645,15233,1579,37929,18923,45362,20329,26097,8456,25561,22867,5580,1302,7632,1211,45166,15087,37486,7259,12310,1499,9110,2126,24429,4292,27845,3397,14534,2980,28742,8563,30194,8006,25833,7190,15999,2576,23388,3556,19070,2445,3558,2556,7276,1765,541,1885,11747,1466,1381,1180,18757,2482,3503,2703,268,27,14,96,48,189,15,439,109,865,166,1176,394,4053,773,5978,1684,14416,2637,28757,4924,45670,4891,55427
,01:09:07,26.5,31537,16707,33512,20305,33660,9819,29501,7641,9578,6949,9672,9326,20002,8187,31396,3493,26426,1625,15527,1583,38516,18709,46205,19914,23841,9007,26284,22287,5767,1302,7545,1238,44141,14844,36893,7179,12495,1494,9140,2142,24550,4233,27636,3466,13912,3016,28919,8441,29855,8063,25738,7167,16082,2649,23838,3590,18827,2431,3674,2593,7325,1726,535,1856,11886,1397,1396,1142,18777,2488,3586,2740,229,28,10,94,59,178,58,470,60,895,172,1167,399,3974,775,5855,1708,14521,2588,28833,4829,45508,4874,54846
,01:09:23,26.5,30847,17038,33455,20206,33092,9666,29586,7819,9796,7017,9538,9315,20124,8427,30931,3564,25842,1645,15531,1560,37877,18611,45048,20443,33431,8661,26399,22600,5854,1377,7650,1248,45467,14629,37667,7285,12385,1505,9193,2182,24662,4263,28445,3378,14842,2955,28877,8431,30236,8257,25845,7420,16318,2587,24122,3552,18989,2391,3697,2566,7393,1767,572,1911,11994,1367,1425,1206,18658,2455,3586,2771,264,47,2,76,19,163,21,465,99,850,171,1179,379,4034,803,5957,1698,14436,2622,28520,4803,45429,4685,54363
,01:09:39,26.5,31046,17067,33579,20574,34397,9907,29365,7586,9695,6989,9833,9538,20079,8463,31390,3541,25995,1606,15443,1619,38215,18785,45961,20481,25321,8906,25807,22824,5938,1295,7679,1222,46055,14024,37090,7291,12369,1531,9258,2147,24778,4308,27976,3582,14368,3041,28499,8781,30298,8035,26410,7189,16206,2621,23751,3574,19165,2436,3763,2597,7675,1729,565,1896,12126,1402,1390,1152,19339,2509,3561,2739,257,29,5,102,24,182,10,452,59,875,182,1148,350,4034,779,5882,1725,14255,2613,28943,4743,45939,4742,55147
,01:09:55,26.5,30988,17193,33393,20686,33695,10105,29392,7632,9850,6991,9789,9401,19820,8378,30724,3494,26176,1681,15231,1580,38467,18756,45653,20427,28545,8961,26302,22686,5982,1293,7733,1261,45155,14068,37369,7155,12169,1482,9401,2176,24673,4337,27857,3459,14614,3030,28606,8769,30167,8230,26098,7296,16347,2642,23746,3610,19292,2466,3697,2562,7680,1719,582,1888,12271,1374,1391,1235,18686,2494,3578,2761,282,34,57,107,30,167,49,424,107,897,169,1199,382,4114,743,5802,1723,14630,2678,29198,4777,45785,4778,54833
,01:10:11,26.5,31054,16471,33730,20762,34099,9800,29127,7622,9974,6901,9845,9391,19978,8326,31214,3496,26450,1678,15269,1577,37790,18677,45943,20374,28739,8728,26720,22667,5965,1363,7828,1228,45597,14109,37407,7268,12246,1539,9238,2143,24531,4307,28415,3478,15079,3026,29104,8738,30254,8064,26756,7261,16183,2704,24217,3571,19315,2476,3717,2557,7541,1803,532,1929,12294,1367,1396,1221,18643,2447,3629,2776,202,34,40,131,47,141,55,481,96,906,155,1150,405,4084,782,5946,1730,14422,2608,28206,4737,45314,4705,54829
,01:10:27,26.5,31333,17025,33268,20860,34478,9999,29792,7718,9904,7048,9879,9739,20148,8556,31298,3522,26765,1617,15754,1601,38731,18774,45625,20586,29232,8878,26814,22908,5907,1265,7879,1242,45008,14385,37578,7278,12574,1462,9119,2185,24550,4290,27843,3462,14860,2947,29310,8710,30647,8294,26624,7280,16189,2703,24382,3660,19421,2481,3773,2584,7622,1803,577,1904,12047,1432,1428,1169,19268,2572,3644,2733,289,42,19,90,12,129,33,505,109,872,162,1161,354,4061,790,5884,1720,14085,2618,28761,4704,44988,4717,54782
,01:10:43,26.5,31345,17211,34022,20711,34435,9981,29575,7815,9949,7048,9859,9768,19979,8422,31638,3580,26596,1688,15596,1595,39241,18717,45406,20395,28489,8867,26418,22753,5978,1322,7905,1238,45359,14645,37823,7267,12623,1552,9505,2171,25299,4325,28152,3587,14734,3053,29023,8877,30469,8103,26462,7312,16697,2713,24008,3702,19273,2567,3699,2585,7775,1807,522,1905,12072,1387,1406,1246,18940,2575,3647,2815,233,57,61,121,42,143,19,453,93,856,173,1160,387,4089,765,5790,1702,14911,2637,28540,4760,44852,4617,54338
,01:10:59,26.5,31319,17106,33861,20767,33402,9939,29899,7776,9891,7150,9914,9799,20291,8453,31513,3561,26167,1636,15989,1589,38784,18981,46426,20530,24977,8920,26218,22828,6011,1375,7787,1254,45140,14881,37411,7380,12386,1481,9534,2145,24563,4407,28448,3494,14911,3085,29520,8608,30260,8318,26191,7255,16474,2729,24171,3595,19147,2545,3825,2626,7775,1800,560,1895,12237,1392,1406,1225,19263,2490,3640,2819,251,31,58,81,16,168,60,437,133,884,169,1209,405,4034,805,5941,1726,14297,2660,28582,4688,45772,4675,55930
,01:11:15,26.5,30868,17184,34091,20952,34516,10013,29668,7735,9937,7150,10005,9499,19892,8572,30891,3618,27094,1659,15740,1652,38380,19076,46144,20924,24523,9081,26443,23022,6119,1312,7691,1255,45510,15026,37926,7310,12766,1515,9510,2185,24582,4405,27655,3556,14922,3035,29548,8899,30541,8276,27387,7251,16571,2745,24388,3615,19371,2535,3780,2627,7800,1767,587,1931,12404,1420,1413,1231,19620,2502,3757,2890,243,65,23,89,20,142,47,486,72,878,163,1168,390,4022,769,5996,1762,14268,2655,28529,4705,45907,4622,54749
,01:11:31,26.5,30822,17189,34177,21198,33405,10117,29898,7851,9833,7166,9999,9948,19783,8694,31766,3638,26554,1693,15401,1646,39011,19015,46456,20923,23736,9125,26968,22882,5874,1326,7908,1223,46051,15690,38211,7380,12679,1550,9423,2181,24411,4402,28352,3569,15094,3063,29449,8869,30221,8267,26626,7217,16496,2675,24431,3781,19917,2551,3842,2678,7682,1789,538,1946,12197,1403,1443,1209,18873,2568,3668,2889,253,21,27,104,0,155,68,458,128,867,205,1188,421,4028,789,5954,1704,14391,2570,28765,4704,44837,4562,54940
,01:11:47,26.5,31581,17127,33632,20669,35005,9937,29616,7825,10073,7102,10059,9806,20304,8616,31302,3582,26908,1629,15533,1610,38136,19179,46141,20686,22775,9059,27112,23071,5967,1356,7914,1307,45430,15904,37678,7275,12735,1510,9404,2212,25458,4360,28600,3546,14921,3102,29206,8933,30825,8269,26640,7441,16706,2663,24760,3635,20133,2476,3853,2716,7986,1787,556,1903,12511,1451,1456,1239,19262,2539,3644,2852,277,47,32,133,24,138,31,441,98,896,194,1156,357,4080,810,5891,1785,14386,2627,28668,4560,44649,4611,55128
,01:12:03,26.5,31444,17388,33555,21044,34209,10276,29428,7840,10036,7190,10007,9911,20190,8604,31850,3713,26916,1620,15399,1642,38718,19020,46105,21214,26227,9031,26684,23820,6028,1335,7918,1246,45791,15500,37385,7316,12636,1478,9838,2211,24657,4409,28216,3612,14921,3129,29462,9083,30420,8407,26937,7281,16682,2754,24655,3737,19634,2585,3864,2728,7835,1835,617,1941,12620,1452,1447,1206,20097,2591,3685,2832,277,45,28,59,7,163,68,456,87,883,151,1150,398,4030,812,6000,1763,14308,2604,29050,4673,45381,4543,54522
,01:12:19,26.5,31504,17348,34723,21039,33794,10152,30300,7720,10185,7254,10271,9831,20380,8786,31535,3714,27432,1693,15855,1643,39211,18965,45945,20482,22591,8986,27259,22970,6027,1365,7985,1222,46120,15031,37034,7388,12755,1564,9668,2266,24657,4490,27693,3476,14726,3055,29231,8872,30853,8497,27043,7384,16718,2737,24928,3679,20067,2573,3906,2615,7976,1839,584,1941,12495,1433,1496,1228,19368,2587,3771,2881,282,46,75,120,39,159,36,441,95,860,168,1195,401,4089,820,5862,1778,14493,2626,28575,4608,45315,4468,54159
,01:12:35,26.6,30949,17143,34134,21200,34443,10146,29883,7970,10174,7285,10158,9938,20294,8729,31682,3638,27369,1685,16178,1592,38838,19737,46883,20991,23156,9009,27166,23094,5982,1375,8087,1249,45834,14608,37824,7347,12699,1496,9588,2252,25398,4389,28211,3612,15078,3075,29625,8822,30508,8463,26597,7510,16827,2715,24637,3738,20281,2533,3882,2716,7812,1824,552,1935,12795,1495,1474,1232,19686,2537,3723,2887,258,20,19,113,48,183,30,467,87,869,177,1185,386,4047,794,5949,1720,14477,2598,29075,4613,45551,4505,54576
,01:12:51,26.6,31744,17642,34324,21313,34516,10006,30407,7873,10228,7220,10047,10081,20596,8773,31561,3732,27023,1744,16319,1643,39680,19084,46628,20797,23174,9044,27389,23380,6017,1384,8120,1258,46336,14337,38182,7335,12971,1549,9531,2224,25814,4484,28944,3480,15310,3086,29756,9014,30699,8423,26911,7456,16924,2770,25022,3732,20037,2620,3840,2612,8011,1843,574,1931,12762,1498,1489,1283,19653,2641,3687,2818,261,27,54,124,2,128,59,481,114,861,181,1211,423,4068,773,5849,1664,14413,2581,28825,4555,44570,4466,54820
,01:13:07,26.6,31299,17883,34362,20817,34846,10397,30092,8113,10281,7406,10253,10038,20363,8636,31869,3662,26995,1715,16575,1656,38822,19457,45941,21296,23827,8865,27372,23469,6111,1352,8050,1261,45882,14728,38378,7437,13028,1582,9696,2231,25815,4459,28486,3590,15372,3156,29632,8917,31704,8203,27814,7391,17147,2825,24941,3742,20278,2584,3964,2712,7957,1823,554,1983,12814,1499,1477,1295,20040,2612,3773,2901,250,29,0,126,49,185,35,454,92,816,148,1153,386,4053,745,5985,1725,14354,2638,28500,4537,44971,4481,54793
