Date,Fluorophore,Plate,Well,Content,Treatment,Sporophyte,Subsample,Antibiotic,Concentration,Quenched
27.09.23,4-MU,2,G10,Standard,NA,NA,NA,NA,1,FALSE
27.09.23,4-MU,2,G11,Standard,Control,NA,NA,NA,1,TRUE
27.09.23,4-MU,2,G12,Standard,NA,NA,NA,NA,2,FALSE
27.09.23,4-MU,2,H1,Standard,Control,NA,NA,NA,2,TRUE
27.09.23,4-MU,2,H2,Standard,NA,NA,NA,NA,5,FALSE
27.09.23,4-MU,2,H3,Standard,Control,NA,NA,NA,5,TRUE
27.09.23,4-MU,2,H4,Standard,NA,NA,NA,NA,10,FALSE
27.09.23,4-MU,2,H5,Standard,Control,NA,NA,NA,10,TRUE
27.09.23,4-MU,2,H6,Standard,NA,NA,NA,NA,20,FALSE
27.09.23,4-MU,2,H7,Standard,Control,NA,NA,NA,20,TRUE
27.09.23,4-MU,2,H8,Standard,NA,NA,NA,NA,50,FALSE
27.09.23,4-MU,2,H9,Standard,Control,NA,NA,NA,50,TRUE
27.09.23,4-MU,2,H10,Standard,NA,NA,NA,NA,100,FALSE
27.09.23,4-MU,2,H11,Standard,Control,NA,NA,NA,100,TRUE
27.09.23,4-MU,2,H12,Standard,Control,NA,NA,NA,150,TRUE
28.09.23,4-MU,1,A1,Sample,Alaria esculenta,1,NA,Fresh,1,TRUE
28.09.23,4-MU,1,A2,Sample,Alaria esculenta,1,NA,Fresh,10,TRUE
28.09.23,4-MU,1,A3,Sample,Alaria esculenta,1,NA,Fresh,50,TRUE
28.09.23,4-MU,1,A4,Sample,Alaria esculenta,1,NA,Fresh,100,TRUE
28.09.23,4-MU,1,A5,Sample,Alaria esculenta,1,NA,Fresh,250,TRUE
28.09.23,4-MU,1,A6,Sample,Alaria esculenta,1,NA,Fresh,500,TRUE
28.09.23,4-MU,1,A7,Sample,Alaria esculenta,1,NA,Fresh,750,TRUE
28.09.23,4-MU,1,A8,Sample,Alaria esculenta,1,NA,Fresh,1000,TRUE
28.09.23,4-MU,1,A9,Sample,Alaria esculenta,1,NA,Fresh,1500,TRUE
28.09.23,4-MU,1,A10,Sample,Alaria esculenta,1,NA,Fresh,2000,TRUE
28.09.23,4-MU,1,A11,Sample,Alaria esculenta,1,NA,Fresh,2500,TRUE
28.09.23,4-MU,1,A12,Sample,Alaria esculenta,1,NA,Fresh,5000,TRUE
28.09.23,4-MU,1,B1,Sample,Alaria esculenta,1,NA,Control,1,TRUE
28.09.23,4-MU,1,B2,Sample,Alaria esculenta,1,NA,Control,10,TRUE
28.09.23,4-MU,1,B3,Sample,Alaria esculenta,1,NA,Control,50,TRUE
28.09.23,4-MU,1,B4,Sample,Alaria esculenta,1,NA,Control,100,TRUE
28.09.23,4-MU,1,B5,Sample,Alaria esculenta,1,NA,Control,250,TRUE
28.09.23,4-MU,1,B6,Sample,Alaria esculenta,1,NA,Control,500,TRUE
28.09.23,4-MU,1,B7,Sample,Alaria esculenta,1,NA,Control,750,TRUE
28.09.23,4-MU,1,B8,Sample,Alaria esculenta,1,NA,Control,1000,TRUE
28.09.23,4-MU,1,B9,Sample,Alaria esculenta,1,NA,Control,1500,TRUE
28.09.23,4-MU,1,B10,Sample,Alaria esculenta,1,NA,Control,2000,TRUE
28.09.23,4-MU,1,B11,Sample,Alaria esculenta,1,NA,Control,2500,TRUE
28.09.23,4-MU,1,B12,Sample,Alaria esculenta,1,NA,Control,5000,TRUE
28.09.23,4-MU,1,C1,Sample,Alaria esculenta,1,NA,Penicillin,1,TRUE
28.09.23,4-MU,1,C2,Sample,Alaria esculenta,1,NA,Penicillin,10,TRUE
28.09.23,4-MU,1,C3,Sample,Alaria esculenta,1,NA,Penicillin,50,TRUE
28.09.23,4-MU,1,C4,Sample,Alaria esculenta,1,NA,Penicillin,100,TRUE
28.09.23,4-MU,1,C5,Sample,Alaria esculenta,1,NA,Penicillin,250,TRUE
28.09.23,4-MU,1,C6,Sample,Alaria esculenta,1,NA,Penicillin,500,TRUE
28.09.23,4-MU,1,C7,Sample,Alaria esculenta,1,NA,Penicillin,750,TRUE
28.09.23,4-MU,1,C8,Sample,Alaria esculenta,1,NA,Penicillin,1000,TRUE
28.09.23,4-MU,1,C9,Sample,Alaria esculenta,1,NA,Penicillin,1500,TRUE
28.09.23,4-MU,1,C10,Sample,Alaria esculenta,1,NA,Penicillin,2000,TRUE
28.09.23,4-MU,1,C11,Sample,Alaria esculenta,1,NA,Penicillin,2500,TRUE
28.09.23,4-MU,1,C12,Sample,Alaria esculenta,1,NA,Penicillin,5000,TRUE
28.09.23,4-MU,1,D1,Sample,Alaria esculenta,1,NA,Nystatin,1,TRUE
28.09.23,4-MU,1,D2,Sample,Alaria esculenta,1,NA,Nystatin,10,TRUE
28.09.23,4-MU,1,D3,Sample,Alaria esculenta,1,NA,Nystatin,50,TRUE
28.09.23,4-MU,1,D4,Sample,Alaria esculenta,1,NA,Nystatin,100,TRUE
28.09.23,4-MU,1,D5,Sample,Alaria esculenta,1,NA,Nystatin,250,TRUE
28.09.23,4-MU,1,D6,Sample,Alaria esculenta,1,NA,Nystatin,500,TRUE
28.09.23,4-MU,1,D7,Sample,Alaria esculenta,1,NA,Nystatin,750,TRUE
28.09.23,4-MU,1,D8,Sample,Alaria esculenta,1,NA,Nystatin,1000,TRUE
28.09.23,4-MU,1,D9,Sample,Alaria esculenta,1,NA,Nystatin,1500,TRUE
28.09.23,4-MU,1,D10,Sample,Alaria esculenta,1,NA,Nystatin,2000,TRUE
28.09.23,4-MU,1,D11,Sample,Alaria esculenta,1,NA,Nystatin,2500,TRUE
28.09.23,4-MU,1,D12,Sample,Alaria esculenta,1,NA,Nystatin,5000,TRUE
28.09.23,4-MU,1,E1,Sample,Alaria esculenta,1,NA,Penicillin + Nystatin,1,TRUE
28.09.23,4-MU,1,E2,Sample,Alaria esculenta,1,NA,Penicillin + Nystatin,10,TRUE
28.09.23,4-MU,1,E3,Sample,Alaria esculenta,1,NA,Penicillin + Nystatin,50,TRUE
28.09.23,4-MU,1,E4,Sample,Alaria esculenta,1,NA,Penicillin + Nystatin,100,TRUE
28.09.23,4-MU,1,E5,Sample,Alaria esculenta,1,NA,Penicillin + Nystatin,250,TRUE
28.09.23,4-MU,1,E6,Sample,Alaria esculenta,1,NA,Penicillin + Nystatin,500,TRUE
28.09.23,4-MU,1,E7,Sample,Alaria esculenta,1,NA,Penicillin + Nystatin,750,TRUE
28.09.23,4-MU,1,E8,Sample,Alaria esculenta,1,NA,Penicillin + Nystatin,1000,TRUE
28.09.23,4-MU,1,E9,Sample,Alaria esculenta,1,NA,Penicillin + Nystatin,1500,TRUE
28.09.23,4-MU,1,E10,Sample,Alaria esculenta,1,NA,Penicillin + Nystatin,2000,TRUE
28.09.23,4-MU,1,E11,Sample,Alaria esculenta,1,NA,Penicillin + Nystatin,2500,TRUE
28.09.23,4-MU,1,E12,Sample,Alaria esculenta,1,NA,Penicillin + Nystatin,5000,TRUE
28.09.23,4-MU,1,F1,Blank,NA,NA,NA,NA,1,FALSE
28.09.23,4-MU,1,F2,Blank,NA,NA,NA,NA,10,FALSE
28.09.23,4-MU,1,F3,Blank,NA,NA,NA,NA,50,FALSE
28.09.23,4-MU,1,F4,Blank,NA,NA,NA,NA,100,FALSE
28.09.23,4-MU,1,F5,Blank,NA,NA,NA,NA,250,FALSE
28.09.23,4-MU,1,F6,Blank,NA,NA,NA,NA,500,FALSE
28.09.23,4-MU,1,F7,Blank,NA,NA,NA,NA,750,FALSE
28.09.23,4-MU,1,F8,Blank,NA,NA,NA,NA,1000,FALSE
28.09.23,4-MU,1,F9,Blank,NA,NA,NA,NA,1500,FALSE
28.09.23,4-MU,1,F10,Blank,NA,NA,NA,NA,2000,FALSE
28.09.23,4-MU,1,F11,Blank,NA,NA,NA,NA,2500,FALSE
28.09.23,4-MU,1,F12,Blank,NA,NA,NA,NA,5000,FALSE
28.09.23,4-MU,1,G1,Standard,NA,NA,NA,NA,0,FALSE
28.09.23,4-MU,1,G2,Standard,NA,NA,NA,NA,0.1,FALSE
28.09.23,4-MU,1,G3,Standard,NA,NA,NA,NA,0.2,FALSE
28.09.23,4-MU,1,G4,Standard,NA,NA,NA,NA,0.5,FALSE
28.09.23,4-MU,1,G5,Standard,NA,NA,NA,NA,1,FALSE
28.09.23,4-MU,1,G6,Standard,NA,NA,NA,NA,2,FALSE
28.09.23,4-MU,1,G7,Standard,NA,NA,NA,NA,5,FALSE
28.09.23,4-MU,1,G8,Standard,NA,NA,NA,NA,10,FALSE
28.09.23,4-MU,1,G9,Standard,NA,NA,NA,NA,20,FALSE
28.09.23,4-MU,1,G10,Standard,NA,NA,NA,NA,50,FALSE
28.09.23,4-MU,1,G11,Standard,NA,NA,NA,NA,100,FALSE
28.09.23,4-MU,1,G12,Standard,NA,NA,NA,NA,150,FALSE
28.09.23,4-MU,1,H1,Standard,Alaria esculenta,1,NA,NA,0,TRUE
28.09.23,4-MU,1,H2,Standard,Alaria esculenta,1,NA,NA,0.1,TRUE
28.09.23,4-MU,1,H3,Standard,Alaria esculenta,1,NA,NA,0.2,TRUE
28.09.23,4-MU,1,H4,Standard,Alaria esculenta,1,NA,NA,0.5,TRUE
28.09.23,4-MU,1,H5,Standard,Alaria esculenta,1,NA,NA,1,TRUE
28.09.23,4-MU,1,H6,Standard,Alaria esculenta,1,NA,NA,2,TRUE
28.09.23,4-MU,1,H7,Standard,Alaria esculenta,1,NA,NA,5,TRUE
28.09.23,4-MU,1,H8,Standard,Alaria esculenta,1,NA,NA,10,TRUE
28.09.23,4-MU,1,H9,Standard,Alaria esculenta,1,NA,NA,20,TRUE
28.09.23,4-MU,1,H10,Standard,Alaria esculenta,1,NA,NA,50,TRUE
28.09.23,4-MU,1,H11,Standard,Alaria esculenta,1,NA,NA,100,TRUE
28.09.23,4-MU,1,H12,Standard,Alaria esculenta,1,NA,NA,150,TRUE
29.09.23,4-MU,1,A1,Sample,Alaria esculenta,1,NA,Control,2000,TRUE
29.09.23,4-MU,1,A2,Sample,Alaria esculenta,1,NA,Penicillin,2000,TRUE
29.09.23,4-MU,1,A3,Sample,Alaria esculenta,1,NA,Nystatin,2000,TRUE
29.09.23,4-MU,1,A4,Sample,Alaria esculenta,1,NA,Penicillin + Nystatin,2000,TRUE
29.09.23,4-MU,1,A5,Sample,Alaria esculenta,2,NA,Control,2000,TRUE
29.09.23,4-MU,1,A6,Sample,Alaria esculenta,2,NA,Penicillin,2000,TRUE
